"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z050","2019-07-26 06:00:00","830.000","265.000","0.600","20.700","0.950","920.000","-99.000","0.000","-99.000","-99.000","-99.000","21.500","","20.600",""
"C0I490","2019-07-26 06:00:00","1601.000","360.000","0.500","18.300","0.990","841.000","-99.000","0.000","-99.000","-99.000","-99.000","18.800","","17.500",""
"C0I090","2019-07-26 06:00:00","910.000","217.000","0.600","21.700","1.000","910.600","-99.000","0.000","-99.000","-99.000","-99.000","22.500","","21.200",""
"C0X240","2019-07-26 06:00:00","394.000","193.000","0.500","22.700","0.940","965.600","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","22.700",""
"C0S990","2019-07-26 06:00:00","409.000","348.000","0.800","25.400","0.880","963.200","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","24.900",""
"C0E850","2019-07-26 06:00:00","104.000","27.000","0.300","25.300","0.930","995.500","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","24.600",""
"C0T9B0","2019-07-26 06:00:00","558.000","0.000","0.000","24.200","0.900","948.100","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.100",""
"C0G650","2019-07-26 06:00:00","34.000","0.000","0.000","27.200","0.990","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","26.900",""
"C0K580","2019-07-26 06:00:00","26.000","205.000","0.900","27.300","0.860","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.700",""
"C0X050","2019-07-26 06:00:00","25.000","203.000","0.600","26.500","0.930","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.100",""
"CM0100","2019-07-26 06:00:00","25.000","81.000","1.300","27.200","0.800","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","26.800",""
"C0AC70","2019-07-26 06:00:00","71.000","0.000","0.200","26.900","0.860","999.700","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.800",""
"CM0130","2019-07-26 06:00:00","11.000","121.000","2.000","27.700","0.840","1007.900","-99.000","3.500","-99.000","-99.000","-99.000","29.600","","27.000",""
"C0W110","2019-07-26 06:00:00","16.000","199.000","3.600","-99.000","-99.000","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X120","2019-07-26 06:00:00","28.000","133.000","1.300","26.900","0.990","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.800",""
"C0R100","2019-07-26 06:00:00","1006.000","279.000","0.800","19.500","0.990","901.000","-99.000","0.000","-99.000","-99.000","-99.000","21.100","","19.500",""
"C0C700","2019-07-26 06:00:00","151.000","184.000","0.400","27.600","0.760","991.000","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","27.300",""
"C0W130","2019-07-26 06:00:00","18.000","188.000","3.800","27.600","0.900","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.600",""
"C0F9R0","2019-07-26 06:00:00","20.000","187.000","1.300","27.800","1.000","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","27.700",""
"C0V660","2019-07-26 06:00:00","25.000","73.000","1.000","27.300","0.940","1006.500","-99.000","1.000","-99.000","-99.000","-99.000","29.200","","27.100",""
"C0G780","2019-07-26 06:00:00","27.000","154.000","1.100","28.300","0.830","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","28.100",""
"C0C590","2019-07-26 06:00:00","72.000","201.000","1.700","26.900","0.860","998.700","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.600",""
"C0I520","2019-07-26 06:00:00","3860.000","-99.000","-99.000","7.200","0.810","643.400","-99.000","-99.000","-99.000","-99.000","-99.000","8.200","","6.700",""
"C0E530","2019-07-26 06:00:00","341.000","208.000","1.400","25.700","0.890","969.600","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.200",""
"C0M790","2019-07-26 06:00:00","15.000","171.000","0.500","27.500","0.830","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.200",""
"C0R130","2019-07-26 06:00:00","1040.000","94.000","0.600","21.000","1.000","895.100","-99.000","0.000","-99.000","-99.000","-99.000","21.800","","20.300",""
"C0AH30","2019-07-26 06:00:00","755.000","226.000","1.700","23.000","0.980","924.700","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","22.700",""
"C0X170","2019-07-26 06:00:00","50.000","31.000","0.400","26.700","0.920","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","26.400",""
"C0K291","2019-07-26 06:00:00","8.000","137.000","0.700","27.700","0.900","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","27.200",""
"C0D480","2019-07-26 06:00:00","223.000","0.000","0.000","24.100","0.970","981.900","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","23.800",""
"C0F0C0","2019-07-26 06:00:00","983.000","0.000","0.000","20.900","0.980","901.800","-99.000","0.000","-99.000","-99.000","-99.000","22.200","","20.400",""
"C0U860","2019-07-26 06:00:00","5.000","0.000","0.000","26.600","0.960","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.800",""
"C0UA50","2019-07-26 06:00:00","808.000","31.000","0.300","22.500","0.990","920.200","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","22.000",""
"C0T960","2019-07-26 06:00:00","120.000","164.000","0.400","24.700","0.990","994.900","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.400",""
"C0SA80","2019-07-26 06:00:00","136.000","237.000","0.300","24.900","0.910","992.600","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.600",""
"C0E780","2019-07-26 06:00:00","160.000","212.000","1.800","27.300","0.830","989.400","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.700",""
"C0F9Q0","2019-07-26 06:00:00","149.000","155.000","0.900","27.500","0.870","990.300","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.400",""
"C0F9X0","2019-07-26 06:00:00","166.000","208.000","3.000","26.700","0.900","989.900","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.600",""
"C0F0D0","2019-07-26 06:00:00","3171.000","60.000","0.500","9.600","0.740","698.900","-99.000","0.500","-99.000","-99.000","-99.000","11.300","","8.500",""
"C0S730","2019-07-26 06:00:00","110.000","315.000","1.400","27.000","0.900","995.400","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.300",""
"C0T790","2019-07-26 06:00:00","2830.000","11.000","1.200","10.800","0.950","727.900","-99.000","0.000","-99.000","-99.000","-99.000","12.200","","10.500",""
"C0M830","2019-07-26 06:00:00","540.000","0.000","0.000","23.400","0.990","950.500","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","23.200",""
"C0V750","2019-07-26 06:00:00","50.000","133.000","1.800","28.100","1.000","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","27.800",""
"C0K530","2019-07-26 06:00:00","12.000","161.000","1.000","27.300","0.930","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","27.000",""
"C0G850","2019-07-26 06:00:00","62.000","140.000","1.600","28.600","0.830","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","28.400",""
"C0M780","2019-07-26 06:00:00","30.000","183.000","0.400","26.800","0.880","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","26.400",""
"C0V360","2019-07-26 06:00:00","94.000","0.000","0.000","24.200","0.980","998.100","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.100",""
"C0K510","2019-07-26 06:00:00","10.000","151.000","1.300","27.100","0.870","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","27.000",""
"C0R380","2019-07-26 06:00:00","2.000","74.000","1.300","25.900","-99.000","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.600",""
"C0D650","2019-07-26 06:00:00","97.000","205.000","2.700","27.400","0.810","996.800","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.300",""
"C0V630","2019-07-26 06:00:00","19.000","65.000","1.700","27.800","0.860","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","27.700",""
"C0U910","2019-07-26 06:00:00","17.000","265.000","0.400","27.200","0.830","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.600",""
"C0U600","2019-07-26 06:00:00","10.000","281.000","0.800","25.600","0.990","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","25.200",""
"C0G820","2019-07-26 06:00:00","29.000","0.000","0.000","27.200","1.000","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.800",""
"C0R590","2019-07-26 06:00:00","72.000","358.000","1.600","26.100","0.990","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.000",""
"C0A9E0","2019-07-26 06:00:00","26.000","219.000","0.700","28.500","0.790","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","27.900",""
"C0R480","2019-07-26 06:00:00","57.000","12.000","0.600","26.300","0.920","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.000",""
"C0X300","2019-07-26 06:00:00","70.000","82.000","0.300","24.700","0.950","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","24.600",""
"C0U970","2019-07-26 06:00:00","7.000","269.000","1.000","26.300","0.900","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.100",""
"C0M750","2019-07-26 06:00:00","10.000","169.000","2.100","28.000","0.860","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","27.800",""
"C0I110","2019-07-26 06:00:00","161.000","0.000","0.100","25.300","0.990","990.800","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.300",""
"C0V370","2019-07-26 06:00:00","74.000","0.000","0.000","25.100","1.000","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.000",""
"C0C690","2019-07-26 06:00:00","242.000","210.000","0.800","26.300","0.760","980.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.800",""
"C0A540","2019-07-26 06:00:00","401.000","0.000","0.000","22.500","0.990","959.800","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","22.200",""
"C0H950","2019-07-26 06:00:00","192.000","0.000","0.000","24.500","0.990","987.600","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.300",""
"C0R360","2019-07-26 06:00:00","20.000","306.000","0.300","27.300","-99.000","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.400",""
"C0O960","2019-07-26 06:00:00","112.000","77.000","1.000","25.800","0.930","995.800","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.500",""
"C0AH10","2019-07-26 06:00:00","30.000","176.000","1.300","27.300","0.840","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.300",""
"C0X210","2019-07-26 06:00:00","38.000","167.000","1.100","25.900","0.930","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.800",""
"C0D430","2019-07-26 06:00:00","87.000","0.000","0.000","24.500","0.990","996.900","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.200",""
"C0AD30","2019-07-26 06:00:00","20.000","262.000","0.500","29.000","0.770","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","28.700",""
"C0R240","2019-07-26 06:00:00","87.000","43.000","0.300","25.500","0.960","998.400","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","25.200",""
"C0U960","2019-07-26 06:00:00","1885.000","360.000","1.200","14.000","0.970","813.900","-99.000","0.500","-99.000","-99.000","-99.000","15.000","","13.600",""
"C0T9E0","2019-07-26 06:00:00","415.000","0.000","0.000","24.400","0.940","963.600","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","23.700",""
"C0D550","2019-07-26 06:00:00","1956.000","155.000","0.700","17.500","0.790","810.300","-99.000","0.000","-99.000","-99.000","-99.000","17.500","","16.000",""
"C0C630","2019-07-26 06:00:00","209.000","196.000","1.500","25.900","0.840","984.300","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.600",""
"C0S970","2019-07-26 06:00:00","19.000","303.000","2.400","26.800","0.850","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.500",""
"C0U940","2019-07-26 06:00:00","25.000","261.000","0.900","26.000","0.900","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.300",""
"C0A860","2019-07-26 06:00:00","362.000","211.000","3.200","25.700","0.850","967.000","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","23.900",""
"C0I480","2019-07-26 06:00:00","2165.000","196.000","0.300","14.100","0.990","788.600","-99.000","0.000","-99.000","-99.000","-99.000","14.900","","13.600",""
"CM0150","2019-07-26 06:00:00","11.000","355.000","0.600","26.700","0.820","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","26.500",""
"C0X080","2019-07-26 06:00:00","2.000","143.000","0.800","26.400","0.930","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","26.100",""
"C0AH00","2019-07-26 06:00:00","38.000","0.000","0.100","27.300","0.960","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.500",""
"C0V700","2019-07-26 06:00:00","24.000","0.000","0.000","-99.000","-99.000","1004.900","-99.000","3.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AD00","2019-07-26 06:00:00","86.000","199.000","2.000","27.800","0.950","998.100","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","26.800",""
"C0O900","2019-07-26 06:00:00","9.000","121.000","0.900","26.900","0.990","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.400",""
"C0R570","2019-07-26 06:00:00","37.000","85.000","1.600","26.600","0.880","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.400",""
"C0AG90","2019-07-26 06:00:00","25.000","0.000","0.000","27.700","0.840","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","27.300",""
"C0V760","2019-07-26 06:00:00","30.000","99.000","0.900","27.600","0.910","1005.600","-99.000","0.500","-99.000","-99.000","-99.000","28.800","","27.100",""
"C0T9I0","2019-07-26 06:00:00","152.000","206.000","1.200","24.900","0.920","992.200","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.800",""
"C0O980","2019-07-26 06:00:00","18.000","136.000","0.800","26.700","0.950","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.900",""
"C0R270","2019-07-26 06:00:00","51.000","41.000","1.200","26.600","0.970","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.600",""
"C0T9H0","2019-07-26 06:00:00","725.000","155.000","0.700","22.900","0.990","929.800","-99.000","0.000","-99.000","-99.000","-99.000","23.200","","22.600",""
"C0A660","2019-07-26 06:00:00","97.000","0.000","0.000","25.000","1.000","996.100","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","24.900",""
"C0A890","2019-07-26 06:00:00","40.000","0.000","0.000","24.500","0.990","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.300",""
"C0O840","2019-07-26 06:00:00","134.000","271.000","0.500","25.700","1.000","992.200","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","25.400",""
"C0R530","2019-07-26 06:00:00","16.000","4.000","1.700","26.700","0.990","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","26.700",""
"C0G870","2019-07-26 06:00:00","12.000","184.000","1.300","27.000","0.980","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.900",""
"C0M820","2019-07-26 06:00:00","980.000","0.000","0.000","20.900","0.940","903.600","-99.000","0.000","-99.000","-99.000","-99.000","21.300","","20.900",""
"C0F9S0","2019-07-26 06:00:00","43.000","169.000","1.400","27.500","0.860","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.300",""
"C0R160","2019-07-26 06:00:00","45.000","13.000","1.000","25.700","0.990","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.600",""
"C0A950","2019-07-26 06:00:00","60.000","251.000","0.700","28.000","0.830","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","27.600",""
"C0R550","2019-07-26 06:00:00","38.000","315.000","1.400","26.700","0.900","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.800",""
"C0V530","2019-07-26 06:00:00","34.000","98.000","1.300","27.000","1.000","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.700",""
"C0AI10","2019-07-26 06:00:00","76.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F9U0","2019-07-26 06:00:00","74.000","117.000","0.600","28.400","0.830","999.500","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","28.100",""
"C0V680","2019-07-26 06:00:00","40.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0Z290","2019-07-26 06:00:00","946.000","0.000","0.000","21.300","0.950","906.400","-99.000","0.000","-99.000","-99.000","-99.000","22.200","","20.800",""
